"groupID";"tripID";"dayID";"focalID";"houseID";"locID";"food_items";"trip_distance";"maximum_distance";"trip_duration";"trip_range_MCP";"Energy_expenditure";"kcal";"infant_presence";"caregiverID_work";"caregiverID_walk";"membersID";"n_females";"n_males";"n_nursing";"n_earlyC";"n_middleC";"n_adolescent";"n_adult";"n_nursing_a";"n_nursing_b";"adolescent_f";"adolescent_m";"adult_f";"adult_m";"earlyC_f";"earlyC_m";"middleC_f";"middleC_m";"nursing_f";"nursing_m";"nursing_kin";"nursing_nonkin";"earlyC_kin";"earlyC_nonkin";"middleC_kin";"middleC_nonkin";"adolescent_kin";"adolescent_nonkin";"adult_kin";"adult_nonkin";"r=0.5";"r=0.25";"r=0.125";"r=0.0625";"r=0.03125";"kin";"nonkin";"first_order_kin";"close_kin";"distant_kin";"adolescent_f_kin";"adolescent_m_kin";"adult_f_kin";"adult_m_kin";"earlyC_f_kin";"earlyC_m_kin";"middleC_f_kin";"middleC_m_kin";"nursing_f_kin";"nursing_m_kin";"nursing_f_nonkin";"earlyC_f_nonkin";"middleC_f_nonkin";"adolescent_f_nonkin";"adult_f_nonkin"
494;663;2022-09-20;"SB158";32;"both_forest_garden";"leaves,animals,mushrooms";13483.8948485431;2591.01995573719;6.47222222222222;1.22254676159668;2.89654199469592;813.861910187085;TRUE;NA;NA;"SB151";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
495;664;2022-09-20;"SB27";6;"garden";"tubers,leaves";4429.25039518899;1230.81034318929;2.375;0.134115549606323;2.64114263354801;2355.80120017655;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
496;665;2022-09-20;"SB34";8;"garden";"tubers,leaves";860.030782049033;423.870584463419;1.17361111111111;0.00823123959350586;1.3613777860467;4792.99360076415;TRUE;"SB13";NA;"SB13";0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;2;0;0;0;0;0;0;0;1;0;NA;NA;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
498;667;2022-09-20;"SB53";12;"garden";"tubers";704.77160082499;432.821683846546;0.528611111111111;0.00450465138244629;3.04159223529412;2331.924;TRUE;"SB54";NA;"SB54";1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
500;669;2022-09-20;"SB134";25;"forest";"tubers";3277.08469797601;1041.50640036146;1.49472222222222;0.155557303573608;1.54264767484207;17424;TRUE;NA;NA;"SB123";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
502;671;2022-09-20;"SB75";16;"forest";"leaves,mushrooms";12508.3625568229;2472.95076165517;6.22083333333333;1.92499231520081;0.890926109890383;468.131428571429;FALSE;NA;NA;"SB80";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
504;673;2022-09-21;"SB62";14;"forest";"nuts";NA;NA;NA;NA;NA;29043.36;TRUE;"SB61";NA;"SB61";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
506;675;2022-09-21;"SB20";5;"forest";"leaves,animals";9987.68588674134;1729.20098394828;3.84277777777778;0.340173332626343;2.49164769816095;104.192382857143;TRUE;"SB19";NA;"SB19";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
508;677;2022-09-21;"SB34";8;"both_forest_garden";"leaves,tubers";3466.88606470565;476.458586201522;3.23;0.0360170247650147;1.15886930175771;1579.35405714286;TRUE;"SB35";NA;"SB35";1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
509;678;2022-09-21;"SB75";16;"both_forest_garden";"leaves,animals,tubers";11837.7501763185;1653.1111604843;4.67666666666667;0.517274091049194;0.981884815890389;4488.26680064558;FALSE;NA;NA;"SB173,SB155,SB169,SB28,SB164,SB151,SB170,SB175,SB56,SB168,SB163,SB172,SB73,SB27,SB31,SB54,SB53";13;4;4;2;3;2;6;4;0;2;0;6;0;2;0;1;2;2;2;0;4;0;2;0;3;0;2;0;6;0;0;0;NA;NA;0;17;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;1;2;6
509;679;2022-09-21;"SB53";12;"both_forest_garden";"animals,tubers,leaves";9755.33268355507;1634.19339182879;4.61361111111111;0.509360880584717;2.37667222263791;2024.48122052173;TRUE;"SB54";"SB54";"SB75,SB173,SB155,SB169,SB28,SB164,SB151,SB170,SB175,SB168,SB163,SB172,SB73,SB27,SB31,SB54";13;3;3;2;3;2;6;3;0;2;0;6;0;2;0;1;2;2;1;0;3;1;1;0;3;0;2;0;6;1;0;0;NA;NA;1;15;1;1;0;0;0;0;0;1;0;0;0;0;0;2;1;1;2;6
509;680;2022-09-21;"SB169";34;"both_forest_garden";"animals,tubers,leaves";12079.9027976146;1638.10928853896;5.29083333333333;0.523225664260864;1.69483553099529;6396.28875063767;TRUE;NA;"SB170";"SB75,SB173,SB155,SB28,SB164,SB151,SB170,SB56,SB168,SB163,SB172,SB73,SB27,SB31,SB54,SB53";12;4;3;2;3;2;6;3;0;2;0;6;0;2;0;1;2;1;2;2;1;1;1;2;1;2;0;2;4;5;4;0;NA;NA;9;7;5;9;1;2;0;2;0;1;0;0;2;1;1;0;1;1;0;4
509;681;2022-09-21;"SB163";33;"both_forest_garden";"animals,leaves,tubers";13397.9353578099;1624.00130564256;4.84694444444444;0.515150063964844;1.86482253730023;4717.75330127271;TRUE;"SB164";"SB164";"SB75,SB173,SB155,SB169,SB28,SB164,SB151,SB170,SB175,SB56,SB172,SB73,SB27,SB31,SB54,SB53";13;3;3;2;3;2;6;3;0;2;0;6;0;2;0;1;2;2;1;0;3;0;2;0;3;1;1;0;6;1;0;0;NA;NA;1;15;1;1;0;1;0;0;0;0;0;0;0;0;0;2;2;1;1;6
509;682;2022-09-21;"SB27";6;"both_forest_garden";"animals,leaves,tubers";9719.0870082772;1656.99165123716;4.70111111111111;0.520923727249145;2.14784960212107;2576.93323039261;TRUE;"SB28";NA;"SB75,SB173,SB155,SB169,SB28,SB164,SB151,SB170,SB175,SB56,SB168,SB163,SB172,SB73,SB54,SB53";12;4;3;2;3;2;6;3;0;2;0;6;0;2;0;1;2;1;2;2;1;1;1;2;1;2;0;2;4;3;6;0;NA;NA;9;7;3;9;1;2;0;2;0;1;0;0;2;1;1;0;1;1;0;4
510;684;2022-09-21;"SB144";27;"forest";"animals";9859.26069342359;1747.61171762722;4.87555555555556;0.257037185317993;2.58064277958602;234.79821;FALSE;NA;NA;"SB47,SB2,SB147,SB11,SB13";4;1;0;1;0;0;4;0;0;0;0;4;0;0;1;0;0;0;0;0;0;-1;2;0;0;0;0;1;3;1;1;0;NA;NA;2;3;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3
510;686;2022-09-21;"SB11";3;"forest";"leaves,animals";10199.8569785897;1822.79723411598;5.27305555555556;0.388234816604614;1.77025928861119;769.044805714286;FALSE;NA;NA;"SB47,SB2,SB147,SB144,SB13";4;1;0;1;0;0;4;0;0;0;0;4;0;0;1;0;0;0;0;0;0;-1;2;0;0;0;0;1;3;2;0;0;NA;NA;2;3;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3
510;687;2022-09-21;"SB2";1;"forest";"animals,leaves";11458.55386551;1768.71118093355;5.25916666666667;0.260600084686279;1.57227018387442;1330.19942571429;FALSE;NA;NA;"SB47,SB147,SB11,SB144,SB13";4;1;0;1;0;0;4;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;NA;NA;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
512;688;2022-09-21;"SB125";24;"forest";"leaves,tubers,animals";15968.7645533092;3289.33725172953;8.20194444444444;0.633215838119507;1.96819716310469;4848.23057142857;TRUE;NA;NA;"SB132,SB131";1;1;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;NA;NA;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
513;689;2022-09-21;"SB107";22;"forest";"leaves,animals,mushrooms";7627.96607070122;1752.5454206408;3.5475;0.365395279968262;1.49895766977097;829.92366;FALSE;NA;NA;"SB89,SB104,SB118";3;0;0;0;0;1;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;NA;NA;2;1;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
513;690;2022-09-21;"SB89";19;"forest";"leaves,animals,mushrooms";9127.00133229263;1811.13353379483;3.54694444444444;0.421583194885254;3.09183059645319;829.92366;FALSE;NA;NA;"SB104,SB107,SB118";3;0;0;0;0;1;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;NA;NA;2;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
513;691;2022-09-21;"SB104";21;"forest";"leaves,mushrooms";6681.36513398369;1796.80152859945;3.54;0.404889809204102;2.7963853877489;188.688571428571;FALSE;NA;NA;"SB89,SB107,SB118";3;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;NA;NA;2;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1
514;692;2022-09-21;"SB93";20;"forest";"leaves,mushrooms,animals";22204.381327858;3335.32728988825;9.22888888888889;2.1520682149353;2.45319989719589;1784.73428571429;FALSE;NA;NA;"SB158,SB171,SB94,SB161";3;1;1;0;1;1;1;1;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;NA;NA;1;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
514;693;2022-09-21;"SB158";32;"forest";"animals,leaves,mushrooms";18081.3586693686;3329.28698914877;8.87194444444444;2.2095404708252;2.80657188320028;1250.97553142857;TRUE;NA;NA;"SB93,SB171,SB94";3;0;0;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;NA;NA;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
517;696;2022-09-22;"SB11";3;"garden";"leaves,crops,tubers";1267.06441259436;448.160054812428;0.933055555555556;0.0148547676696777;1.78695070216761;5705.90600041633;FALSE;NA;NA;"SB17,SB13,SB20,SB25";3;1;1;1;0;0;2;1;0;0;0;2;0;0;1;0;0;1;0;1;0;-1;2;0;0;0;0;0;2;1;0;0;NA;NA;2;2;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2
517;697;2022-09-22;"SB20";5;"garden";"leaves,tubers";938.905182191464;447.357777775272;0.915555555555556;0.00954288821411133;2.8067845174401;2734.3156004664;TRUE;NA;NA;"SB17,SB13,SB11";2;1;0;1;0;0;2;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;NA;NA;1;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
525;705;2022-09-22;"SB163";33;"forest";NA;5390.69683086597;1212.54889031726;3.38194444444444;0.186036749603271;1.51037356877578;NA;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
526;706;2022-09-22;"SB114";22;"forest";"leaves,mushrooms";7918.02495437594;1786.61208940611;3.64;0.929208900573731;2.21408125834503;448.591428571429;FALSE;NA;NA;"SB89,SB104,SB107";3;0;0;0;0;1;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;NA;NA;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
526;707;2022-09-22;"SB89";19;"forest";"leaves,mushrooms";7636.26013029474;1741.60114358186;3.62666666666667;0.813658354827881;2.41562558022417;529.191428571428;FALSE;NA;NA;"SB114,SB104,SB107";3;0;0;0;0;1;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;NA;NA;2;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
526;708;2022-09-22;"SB104";21;"forest";"leaves,mushrooms";7939.59662211046;1754.53460320801;3.65861111111111;0.902530222503662;2.66991338028169;457.934285714286;FALSE;NA;NA;"SB114,SB89,SB107";3;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;NA;NA;2;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1
526;709;2022-09-22;"SB107";22;"forest";"leaves,mushrooms";7498.28751817245;1861.13923367451;3.66333333333333;0.873698570388794;1.75931967829883;689.014285714286;FALSE;NA;NA;"SB114,SB89,SB104";3;0;0;0;0;1;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;NA;NA;2;1;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
527;710;2022-09-22;"SB27";6;"both_forest_garden";"tubers,leaves";6042.6498027909;1497.87401244828;3.08583333333333;0.273651268814087;2.20587816029988;1190.6168;TRUE;"SB26";NA;"SB26";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
528;711;2022-09-22;"SB34";8;"garden";"tubers,leaves";4243.41699729786;917.575596528049;5.46;0.101834753585815;1.07020412781092;2781.89080026613;TRUE;"SB54";NA;"SB56,SB53,SB54";2;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;NA;NA;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
528;712;2022-09-22;"SB53";12;"garden";"leaves,tubers";6244.84501061802;917.69935281632;5.56;0.104625787780762;2.60291646154115;2595.74160030566;TRUE;"SB54";"SB54";"SB34,SB36,SB54";2;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;NA;NA;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
531;715;2022-09-23;"SB62";14;"forest";NA;2358.95019281022;904.522811299339;0.749722222222222;0.0350868385772705;2.5898175031699;NA;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
537;721;2022-09-23;"SB62";14;"garden";"leaves,tubers";1755.04941054207;596.526266005646;1.01555555555556;0.0302723015594482;2.42672986714976;5169.49800116731;FALSE;NA;NA;"SB50,SB59";2;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;NA;NA;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
539;723;2022-09-23;"SB62";14;"forest";"nuts";NA;NA;NA;NA;NA;19265.04;TRUE;"SB63";NA;"SB63";1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
540;724;2022-09-23;"SB53";12;"garden";"leaves,tubers";861.26631100917;455.339241987454;1.93361111111111;0.00775059878540039;2.65416740729374;4571.52360056389;TRUE;"SB54";"SB54";"SB55,SB54";2;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;2;0;0;NA;NA;2;0;2;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
541;725;2022-09-23;"SB34";8;"forest";"nuts";3871.83063287919;959.948083851697;1.81527777777778;0.15631017364502;1.20490918560467;25835.76;TRUE;NA;NA;"SB15,SB13,SB14,SB11,SB35,SB16";2;4;3;2;0;0;1;1;2;0;0;1;0;0;2;0;0;1;2;3;0;-2;4;0;0;0;0;1;0;2;4;0;NA;NA;6;0;2;6;0;0;0;1;0;0;2;0;0;1;2;0;0;0;0;0
541;726;2022-09-23;"SB11";3;"forest";"nuts";NA;NA;NA;NA;NA;20781.36;TRUE;NA;NA;"SB15,SB34,SB13,SB14,SB35,SB36";2;4;3;2;0;0;1;1;2;0;0;1;0;0;2;0;0;1;2;3;0;-2;4;0;0;0;0;1;0;4;2;0;NA;NA;6;0;4;6;0;0;0;1;0;0;2;0;0;1;2;0;0;0;0;0
546;731;2022-09-23;"SB89";19;"both_forest_garden";"leaves,tubers";7919.96903661585;1195.23231128629;3.77555555555556;0.15706620854187;2.46989819947789;7351.48222928024;FALSE;NA;NA;"SB114,SB118";2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;NA;NA;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
546;732;2022-09-23;"SB114";22;"both_forest_garden";"leaves,tubers";3275.82626931426;555.984210616286;3.45611111111111;0.03839930519104;1.86508677293193;7113.71742928024;FALSE;NA;NA;"SB89,SB118";2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;NA;NA;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
547;733;2022-09-23;"SB93";20;"garden";"leaves,tubers";2429.12937621787;627.326901575212;2.87333333333333;0.0284301922607422;3.50155866843886;3317.55920026877;FALSE;NA;NA;"SB97";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
568;735;2022-09-23;"SB104";21;"both_forest_garden";"leaves,tubers";7409.80094474217;1312.65671072262;5.5675;0.299626322036743;3.48638689793424;3555.52662857143;TRUE;NA;NA;"SB103";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;NA;NA;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
569;736;2022-09-23;"SB34";8;"garden";"tubers";861.137930686326;421.250512841796;0.968055555555556;0.00708026715087891;1.22172870742972;2642.8472;TRUE;"SB13";NA;"SB13";0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;2;0;0;0;0;0;0;0;1;0;NA;NA;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
571;738;2022-09-23;"SB169";34;"both_forest_garden";"leaves,mushrooms,nuts";19399.718257223;2521.59035546394;7.36916666666667;0.825518761947632;2.45242297066233;9758.5800004216;TRUE;"SB171";"SB171";"SB171,SB172";1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;NA;NA;2;0;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
576;744;2022-09-24;"SB163";33;"forest";NA;3538.98091737482;1208.51319841448;1.20333333333333;0.146624031784058;2.08018980433263;NA;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
577;745;2022-09-24;"SB34";8;"forest";"nuts";NA;NA;NA;NA;NA;24883.2;TRUE;"SB22";NA;"SB15,SB14,SB22";1;2;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;-1;2;1;0;0;0;0;0;0;2;0;NA;NA;3;0;0;2;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0
579;747;2022-09-24;"SB155";31;"garden";"tubers";918.999393201699;527.208310840787;0.868333333333333;0.0113642229766846;2.94585937394541;3248.7;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
583;755;2022-09-24;"SB62";14;"forest";"leaves,tubers,fruits";12363.3046949117;1981.56559282969;5.46388888888889;0.257456324874878;1.31207829203984;2357.74626623377;TRUE;"SB147";NA;"SB61,SB147";1;1;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;NA;NA;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
584;757;2022-09-24;"SB11";3;"both_forest_garden";"leaves,tubers,mushrooms";9331.20021786501;2387.0905541002;5.00888888888889;1.15834956733704;1.34451754440932;4994.14257209523;TRUE;"SB13";NA;"SB47,SB13";1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;-1;2;0;0;0;0;0;1;1;0;0;NA;NA;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
585;758;2022-09-24;"SB93";20;"forest";"leaves";13313.26339311;2739.21671932297;6.94333333333333;0.86018181187439;1.80087040494644;253.085714285714;FALSE;NA;NA;"SB97";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
587;760;2022-09-24;"SB169";34;"forest";"leaves,animals";14677.4514962395;2494.63114961973;7.48583333333333;1.12013051741028;2.25602490284954;3864.93165714286;TRUE;"SB172";"SB172";"SB2,SB172,SB5";2;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;2;1;0;NA;NA;3;0;2;3;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
587;761;2022-09-24;"SB2";1;"forest";"animals,leaves";15944.3816624966;2477.43264711645;7.35611111111111;0.925380406509399;2.03823848167539;2818.50548571428;TRUE;"SB169";NA;"SB169,SB175,SB172";2;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;1;2;0;NA;NA;3;0;1;3;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
589;763;2022-09-25;"SB169";34;"garden";"leaves,tubers";487.991729924687;320.844133134151;0.468055555555556;0.00275512474060059;1.65229803052919;2499.8176007378;FALSE;NA;NA;"SB171";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
591;765;2022-09-25;"SB62";14;"forest";NA;2278.40162524841;933.971108003945;0.577222222222222;0.0336896278991699;1.94979966158944;NA;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
592;766;2022-09-25;"SB34";8;"forest";NA;3160.36427758745;901.883956160262;2.08111111111111;0.112850161560059;1.04791622203231;NA;TRUE;NA;NA;"SB33";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
593;767;2022-09-25;"SB62";14;"forest";"nuts";NA;NA;NA;NA;NA;15714;FALSE;NA;NA;"SB63";1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
594;768;2022-09-25;"SB163";33;"garden";"leaves,tubers";1435.4592985235;472.614149835417;0.686944444444444;0.0126229392700195;2.41381212022094;2222.98040043478;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
595;769;2022-09-25;"SB2";1;"garden";"crops,tubers,leaves";4368.46943762385;1232.77922459351;1.895;0.127953626571655;2.57568880587718;8658.23400050592;FALSE;NA;NA;"SB13";0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
596;770;2022-09-25;"SB27";6;"both_forest_garden";"leaves,tubers,animals";NA;NA;NA;NA;NA;9714.34420066402;TRUE;"SB26";"SB26";"SB26";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
597;771;2022-09-25;"SB125";24;"garden";"tubers,leaves";5039.00698122062;1578.27593695675;2.88916666666667;0.228677072189331;2.57257585770632;5538.5260005349;FALSE;NA;NA;"SB144";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
597;772;2022-09-25;"SB144";27;"garden";"leaves,tubers";4805.75757061131;1595.68153563777;2.88916666666667;0.22475555456543;2.23735718143204;1856.91474285714;FALSE;NA;NA;"SB125,SB130";1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
602;777;2022-09-25;"SB34";8;"forest";"animals,leaves,tubers";9808.581236545;2010.14069031732;6.37027777777778;1.19134429711914;1.35424147335225;2226.94227428571;TRUE;"SB41";NA;"SB50,SB22,SB41,SB59";4;0;0;1;3;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;1;NA;NA;2;2;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0
